"0","1","2","3","4"
3.30802290000326e-22,2.73564506042256e-35,0.98500606297814,0.0149939370218601,9.48075704057936e-45
4.2883557812121e-157,6.12751546173514e-24,1.11750880902592e-05,8.22137690597271e-80,0.99998882491191
2.3143272935792e-127,9.74820543669766e-71,1,1.55112764662619e-55,2.06389434954952e-68
1.03513638108235e-34,2.47390514985379e-54,0.625388017229739,0.374611982770261,3.12754391924712e-71
1.89839116574778e-52,1.12678765002575e-26,0.999999999997993,2.00701788967764e-12,1.87312050272896e-32
5.43564128125361e-37,1.64297651225119e-84,1.57280401685617e-07,0.999999842719598,7.17954983830477e-111
4.41221652239389e-39,1.29804821914226e-82,1.62468493774863e-06,0.999998375315062,1.35386610859902e-108
5.77207550478161e-141,1.61867254327497e-44,1,1.35674032700846e-65,1.33658722156942e-31
2.32209152898876e-39,2.32455839398066e-82,2.21818028706545e-06,0.999997781819713,2.72274459953409e-108
1.28602783534007e-47,1.05622358638805e-05,0.996080463080987,1.83822824486417e-16,0.0039089746831485
1.30472105174455e-55,0.000273335834351373,0.212453350671999,1.59048318627491e-19,0.78727331349365
5.53120482056907e-263,1.46964350213295e-45,9.19557022506498e-81,3.45575650604633e-176,1
1.33444511484059e-31,1.31522613425123e-32,0.999987062581131,1.2937418869253e-05,6.35036377718124e-41
1.43379143376842e-89,7.66900794326979e-104,1,1.41164347762629e-37,4.74020351886915e-115
2.00317057325319e-113,1.05318129048716e-74,1,5.53393377257715e-51,4.48946032549271e-74
8.98198220618435e-120,3.36533469058038e-28,0.99999999368147,2.75169901746143e-64,6.31852987563595e-09
0,0,0,0,0
1.73494492569303e-111,1.32484985952419e-97,1,9.79115337068211e-45,3.80535809342814e-106
6.00537283072919e-266,8.14136834901717e-46,1.27991416882776e-81,9.8546345148822e-178,1
1.29916033125538e-25,8.86744714964678e-62,0.000103707052196389,0.999896292947804,3.03622070748295e-80
2.25007558938396e-153,1.2856983812714e-23,0.000132713828071396,7.1389452425081e-78,0.999867286171929
5.74708731647543e-38,1.26293440574024e-83,4.67748426907802e-07,0.999999532251573,8.28317841822377e-110
1.94520546785602e-37,4.1757119810279e-84,2.58914588622003e-07,0.999999741085411,2.19710373885737e-110
1.22667770957159e-46,1.12024628114098e-50,0.999934640214815,6.53597851847428e-05,4.23917644861428e-66
9.88841814896163e-102,1.10558679345716e-55,1,8.86272468264732e-53,1.53444308680057e-47
8.8576231505177e-42,4.62630261992158e-52,0.997479024608086,0.00252097539191425,4.48555110174933e-68
3.95396029890302e-16,1.90154943740332e-103,1.19437266045291e-17,1,1.41046543145922e-133
3.13030623640608e-99,9.61750838890151e-79,1,2.39456483479143e-46,7.68171701472504e-80
2.29425372277142e-59,1.04849540098708e-24,0.999999999999989,1.10403905072403e-14,1.21096503511494e-29
8.09820607902737e-17,9.22128868497324e-70,5.62044649623882e-09,0.999999994379553,8.12684781987174e-90
4.43662802193837e-18,1.28742913705126e-68,2.29939534144077e-08,0.999999977006047,1.91781483661155e-88
4.76450763781823e-114,7.09707127157362e-97,1,1.42638942214241e-45,4.17827019935637e-105
2.71636092750935e-59,9.99293229459571e-25,0.999999999999988,1.16665300279393e-14,1.13066075016739e-29
2.37574473625212e-207,1.62135549057756e-34,1.91675297775105e-42,1.34210189773693e-126,1
1.69179719345804e-142,4.42009529683232e-44,1,4.28324531168656e-66,5.60819890189057e-31
2.2611428461651e-37,3.64250453446439e-84,2.40685978528005e-07,0.999999759314022,1.86512351163231e-110
2.53195624341464e-44,2.45693147086262e-51,0.999627361579972,0.000372638420028354,4.86025143709802e-67
2.54341815069879e-258,3.72126786991137e-45,2.0447046978464e-79,9.30172270361075e-174,1
1.33722894637256e-178,4.98655809652786e-32,3.87906577556762e-34,1.29336517334896e-111,1
6.39511614295093e-146,5.58121554280868e-23,0.0186444069235787,5.42487605911887e-74,0.981355593076421
5.13892473649084e-124,1.08782099641276e-71,1,1.92180486986749e-54,9.01738905740715e-70
1.15193280361425e-249,2.08804852775848e-44,6.47742655731052e-77,3.01885229113277e-169,1
7.55788891603784e-265,1.01361744083736e-45,2.66033916274505e-81,3.68857099082738e-177,1
0.999320973545708,1.79489212314221e-123,7.95787326519159e-30,0.000679026454292306,5.86298138624711e-157
1.03089637405844e-144,6.95163685342532e-23,0.0409508759891683,2.28483763837445e-73,0.959049124010832
6.7454347701368e-29,8.43438321131446e-59,0.00404172795968059,0.995958272040319,1.13211824838132e-76
2.37608841151238e-29,2.16364069172664e-58,0.00667833184619638,0.993321668153804,3.50517620548556e-76
0,0,0,0,0
2.31646451869222e-11,1.17548843083061e-41,0.00275294255781069,0.997247057419025,9.53781036209127e-53
0,0,0,0,0
6.78817708835090e-261,2.22832384152567e-45,3.69048792752095e-80,4.23876028967269e-175,1
2.02701930903238e-36,4.97480258165032e-85,8.30619600533621e-08,0.99999991693804,1.71371645547411e-111
2.51057812114481e-35,4.40685098243894e-119,1.12374744974021e-16,1,1.0798274069915e-155
3.49246273348937e-155,8.96660593483164e-24,3.98377931820523e-05,8.14361702461466e-79,0.999960162206818
1.76099371303066e-58,5.87044201379427e-25,0.999999999999979,2.1482907709732e-14,5.2908245767409e-30
1.46943218687103e-71,1.41735502494646e-05,6.21648198542777e-06,8.69768550473732e-28,0.999979609967765
2.17919904712739e-85,2.21672788238071e-127,1,1.35073405955328e-30,4.92265321963165e-148
8.52716048107959e-217,2.4691843766726e-35,3.57974070784634e-45,1.60438586228301e-131,1
1.12960825748567e-240,1.25262783432021e-43,2.56507350617421e-74,1.46544447499103e-164,1
3.46720564127092e-163,1.82007505049942e-24,1.94155585513833e-07,5.49286168129936e-83,0.999999805844414
2.1218207989697e-19,1.53826827259276e-133,2.11303172519092e-24,1,4.98757017315141e-173
2.23035362954227e-189,5.82289344667676e-33,2.98502672168264e-37,3.12324447463613e-117,1
5.99637423948576e-31,4.06874721577084e-156,3.87584378123135e-27,1,1.80732957063679e-203
3.38514757498428e-67,1.64215995735321e-65,1,1.6891753520482e-41,1.42945527663994e-61
3.17001882884915e-122,1.67854316423073e-27,0.999999937345909,4.35105201157144e-65,6.26540905705352e-08
1.3938243551243e-119,2.96973834276079e-28,0.999999994714543,3.1763935660128e-64,5.28545729955426e-09
1.55448312038956e-215,3.17435525023633e-35,8.28130472155926e-45,7.28440621272926e-131,1
3.71093357634463e-209,1.13127514941944e-34,5.76382362773009e-43,1.53596751634704e-127,1
5.8878310533452e-132,4.41967342490332e-47,1,1.18854226460158e-62,2.9237591027467e-35
1.68828719161626e-47,1.969900100289e-50,0.99996580241008,3.41975899196372e-05,9.48912421337169e-66
1.10589010667723e-35,9.2753539518595e-119,1.67257455809311e-16,1,2.6357556602318e-155
6.22247233887032e-114,3.2804123180722e-52,1,9.16766591151236e-57,1.39021920388622e-42
3.56713580570871e-37,2.4081327403627e-84,1.92934531944641e-07,0.999999807065468,1.13554986107201e-110
7.11638723996097e-38,3.38053041193346e-53,0.953870319119356,0.0461296808806444,1.09143945184348e-69
4.99853868418449e-125,4.71513797606751e-49,1,2.17881955800928e-60,4.4755694074658e-38
2.07953964286669e-154,1.04632831382569e-23,6.67024024244321e-05,2.06364536160867e-78,0.999933297597576
1.18842390140003e-208,7.39361035474847e-41,4.57568470678197e-65,7.16133881891466e-148,1
2.84132525157782e-65,9.3332589687236e-111,1,1.21884886453788e-29,6.37251251695455e-125
3.25414506972556e-201,5.50697970397139e-34,1.13625713701823e-40,2.11853257338143e-123,1
7.8261928709579e-266,8.33009336935164e-46,1.38168192375711e-81,1.1313081817087e-177,1
8.75014463958169e-53,1.40465583204703e-26,0.999999999998442,1.55840879035006e-12,2.5658278598931e-32
2.28626302812134e-42,3.40302854768808e-07,0.999970719254508,9.55706426036829e-15,2.89404426280539e-05
9.15900100245786e-242,1.00787166128857e-43,1.2413106237135e-74,3.95665376261824e-165,1
1.51383944176592e-245,4.74404819625319e-44,1.00301036737506e-75,4.23031278019226e-167,1
2.34259812134913e-21,9.19258389356534e-132,1.88019834506595e-23,1,6.72933434694396e-171
2.04255659645532e-123,7.34516934197676e-72,1,3.01620829144073e-54,5.14747577537372e-70
4.50504898066015e-262,1.76211877448795e-45,1.68553268200523e-80,1.03102474939161e-175,1
1.34209803739164e-24,9.26317141186596e-96,1.53236728041361e-13,0.999999999999847,2.33133889777134e-124
1,6.49864230971228e-125,2.40565999031052e-48,5.57961077311592e-22,1.0205594690104e-151
5.43479143443733e-137,1.19739848164488e-45,1,2.69456977392346e-64,3.24703487403023e-33
1.19551820417067e-38,5.25221708229287e-83,1.00179938850213e-06,0.999998998200611,4.57501562905813e-109
1.37051439963504e-24,1.04487802660151e-62,3.30761299108345e-05,0.999966923870089,2.33714667678757e-81
9.25306736113896e-113,6.81354989172391e-75,1,9.12229349929623e-51,2.41096639956925e-74
7.60867407766993e-29,5.01368948245878e-158,3.69869961186135e-28,1,9.28104597131335e-206
4.62505654599282e-157,6.16772417513709e-24,1.14218005387061e-05,8.55170392711343e-80,0.999988578199461
1.46882577315646e-119,5.8667039386365e-73,1,5.48554836774534e-53,1.39521571546381e-71
3.67636083180517e-28,1.38002478428146e-33,0.999828027654897,0.00017197234510261,2.54119654334766e-42
7.50558162920132e-162,2.37491858936518e-24,4.72015295549171e-07,2.72756758966437e-82,0.999999527984704
3.35579279460049e-209,1.12147008353376e-34,5.59872261044782e-43,1.45751489536902e-127,1
7.04194369040351e-26,1.16983198174145e-127,2.93573398631379e-21,1,5.62198822901433e-166
8.57293233094901e-12,6.77265111200858e-16,0.999907359954515,9.26400369119433e-05,1.09584989349778e-17
7.46409132879862e-118,4.2835505469999e-51,1,4.80323137500669e-58,5.44647500784232e-41
1.57542501879719e-97,7.04151920184155e-57,1,2.09011213704294e-51,3.01048954787722e-49
7.56229195762092e-127,6.95953253249324e-71,1,2.28355686534633e-55,1.27574772096079e-68
7.32614555747747e-151,1.25363961104387e-29,4.00489939098425e-26,3.70141024150569e-97,1
1.89341674166594e-62,7.90808974611304e-24,0.999999999999999,1.08603632727312e-15,2.1670276346558e-28
6.99327115565604e-38,1.05685172490721e-83,4.25273329860839e-07,0.99999957472667,6.69001003492319e-110
3.83415087646419e-21,6.75780644714778e-99,3.22848259438983e-15,0.999999999999997,4.03731235429598e-128
2.76263587688844e-130,1.47820477357366e-47,1,4.17772124869179e-62,6.12198260837618e-36
1.91253859432929e-212,5.87558947524929e-35,6.46881733866555e-44,2.97051241937065e-129,1
2.14763333975507e-107,6.63783736097751e-15,1.5640887010944e-38,4.65843182134922e-67,0.999999999999993
2.7047517085872e-25,3.9647600469138e-95,3.33279665725675e-13,0.999999999999667,1.33285851793176e-123
4.79450651057323e-245,5.24172423324098e-44,1.3994268988268e-75,7.71445223244285e-167,1
5.64041154820385e-136,2.43429730659821e-28,8.005161663961e-22,2.1221472314883e-89,1
2.17590438198926e-254,8.14641673326739e-45,2.79687216240296e-78,1.04215277926865e-171,1
1.46444456834725e-36,6.68238269954968e-85,9.72495267586318e-08,0.999999902750473,2.44123661797347e-111
2.47350111877853e-258,3.71230258428137e-45,2.02830471405135e-79,9.16757027470779e-174,1
9.68200905775071e-95,5.07158100233189e-80,1,7.01349611874193e-45,1.15104207350047e-81
1.01333969876392e-39,4.93434229024664e-82,3.31652689564868e-06,0.999996683473104,6.71395610224721e-108
2.58974409671138e-45,4.70222688659604e-51,0.999823024716055,0.000176975283945029,1.22766535977001e-66
1.64998696617587e-35,3.80241278650961e-09,0.999999948871398,1.66150296647741e-12,4.73245280738084e-08
1.2546633760822e-114,2.31696678565764e-74,1,2.23888404313515e-51,1.38366439091948e-73
7.04732136617248e-60,1.46707587185638e-24,0.999999999999992,7.50838347663585e-15,1.95613859642942e-29
0.688370088346039,2.61969255454209e-151,3.92318003638365e-34,0.311629911653961,3.1060298244239e-194
2.4527009837211e-46,9.19743950507776e-51,0.999918041426942,8.19585730584659e-05,3.19900475392705e-66
1.94124560354458e-82,1.62204718530342e-06,4.47222437168596e-09,1.8600748322794e-33,0.99999837348059
8.58487612007127e-50,1.97767585219878e-27,0.999999999985213,1.47868913198203e-11,1.56221678265984e-33
2.45853528458434e-211,7.32866267485175e-35,1.35282192153255e-43,1.12420823825807e-128,1
4.09538368251367e-131,2.54488646107061e-47,1,2.23949874548858e-62,1.32957542894655e-35
9.92873256859824e-19,6.3796523892961e-14,0.999999497403994,5.02595934812648e-07,7.2091813695674e-15
1.75890036564632e-15,4.90590938274864e-104,5.79041528707828e-18,0.999999999999998,2.77861168364492e-134
1.11532316189932e-259,2.83906040465309e-45,8.28498071328758e-80,1.82306249055362e-174,1
