Date,DJX,SPX,HKX,NKX,DAX,UKX
4/7/00,10560.68,1469.54,16235.76,17470.15,6944.36,6417
5/7/00,10483.6,1446.23,16474.27,17435.95,6961.73,6382.5
6/7/00,10481.48,1456.67,16489.59,17282.37,6951.09,6419.6
7/7/00,10635.99,1478.9,16829.96,17398.24,7052.22,6497.5
10/7/00,10646.59,1475.62,17238.67,17572.68,7070.82,6466.2
11/7/00,10727.19,1480.88,17359.66,17504.36,7003.98,6475.8
12/7/00,10783.42,1492.92,17552.26,17342.13,7065.97,6518.5
07/13/00,10788.72,1495.84,17449.5,17036.9,7195.99,6475.7
07/14/00,10812.75,1509.98,17586.16,17142.9,7318.38,6475.4
07/17/00,10804.27,1510.49,17834.78,17286.83,7430.7,6525.5
07/18/00,10739.92,1493.74,17440.83,16945.07,7406.91,6450.5
07/19/00,10696.08,1481.96,17710.07,16983.57,7366.57,6465.4
07/20/00,10843.87,1495.57,17758.51,16983.57,7480.14,6469
07/21/00,10733.56,1480.19,17920.86,16811.49,7373.26,6378.4
07/24/00,10685.12,1464.29,17659.69,16547.12,7328.31,6381.3
07/25/00,10699.97,1474.47,17375.34,16573.59,7329.04,6390.7
07/26/00,10516.48,1452.42,17620.23,16502.61,7302.12,6387.1
07/27/00,10586.13,1449.62,17450.09,16182.01,7183.44,6352.1
07/28/00,10511.17,1419.89,17183.93,15838.57,7128.3,6335.7
07/31/00,10521.98,1430.83,16840.98,15727.49,7190.37,6365.3
1/8/00,10606.95,1438.1,16897.45,16099.67,7145.53,6379.3
2/8/00,10687.53,1438.7,17277.39,16206.19,7112.45,6391.3
3/8/00,10706.58,1452.56,17274.28,15814.44,7037.91,6317.1
4/8/00,10767.75,1462.93,17425.7,15667.36,7016.59,6363.5
7/8/00,10867.01,1479.32,17727.25,16002.71,7113.22,6387.8
8/8/00,10976.89,1482.8,17211.84,15820.11,7123.81,6358.1
9/8/00,10905.83,1472.87,17181.99,16034.6,7226.71,6414
10/8/00,10908.76,1460.25,17333.21,15975.65,7280.97,6387.3
11/8/00,11027.8,1471.84,17214.42,16117.5,7322.98,6384.5
08/14/00,11176.14,1491.56,16998.06,16153.91,7331.67,6419.9
08/15/00,11067,1484.43,17463.53,16298.29,7307.43,6475.5
08/16/00,11008.39,1479.85,17734.15,16356.03,7315.27,6532
08/17/00,11055.64,1496.07,17622.01,16161.03,7278.43,6518.2
08/18/00,11046.48,1491.72,17440,16280.49,7232.42,6543.7
08/21/00,11079.81,1499.48,17501.48,16040.18,7199.34,6542.2
08/22/00,11139.15,1498.13,17668.28,16454.74,7249.2,6584.8
08/23/00,11144.65,1505.97,17427.4,16436.65,7232.78,6566.2
08/24/00,11182.74,1508.31,17439.7,16670.82,7230.26,6557
08/25/00,11192.63,1506.45,17236.74,16911.33,7307.17,6563.7
08/28/00,11252.84,1514.09,17019.76,17181.12,7339.22,6563.7
08/29/00,11215.1,1509.84,17240.11,17141.75,7294.4,6586.3
08/30/00,11103.01,1502.59,17095.88,16901.67,7185.56,6615.1
08/31/00,11215.1,1517.68,17097.51,16861.26,7216.45,6672.7
1/9/00,11238.78,1520.77,17333.61,16739.78,7344.67,6795
4/9/00,11238.78,1520.77,17726.17,16688.21,7445.56,6798.1
5/9/00,11260.61,1507.08,17595.22,16452.27,7395.07,6752.5
6/9/00,11310.64,1492.25,17605.23,16399.87,7333.02,6694.7
7/9/00,11259.87,1502.51,17431.95,16300.46,7373.34,6689.2
8/9/00,11220.65,1494.5,17275.45,16501.55,7267.77,6600.7
11/9/00,11195.49,1489.26,17007.98,16130.9,7214.45,6582
12/9/00,11233.23,1481.99,16629.78,16040.23,7135.75,6555.5
09/13/00,11182.18,1484.91,16629.78,16190.52,7006.26,6478.2
09/14/00,11087.47,1480.87,16395.43,16213.28,7048.5,6555.5
09/15/00,10927,1465.81,16249.53,16213.28,6999.54,6417.3
09/18/00,10808.52,1444.51,15560.16,16061.16,6891.69,6410.2
09/19/00,10789.29,1459.9,15677.2,16124.19,6937.74,6403.5
09/20/00,10687.92,1451.34,15665.62,16458.31,6765.23,6279.9
09/21/00,10765.52,1449.05,15164.45,16311.05,6682.92,6199.2
09/22/00,10847.37,1448.72,14612.88,15818.25,6740.25,6205.9
09/25/00,10808.15,1439.03,15428.95,15992.9,6788.69,6257.1
09/26/00,10631.32,1427.21,15290.85,15928.62,6765.04,6213.2
09/27/00,10628.36,1426.57,15444.13,15639.95,6814.06,6269.3
09/28/00,10824.06,1458.29,15415.75,15626.96,6832.76,6264.1
09/29/00,10650.92,1436.51,15648.98,15747.26,6798.12,6294.2
2/10/00,10700.13,1436.23,15648.98,15902.51,6862.26,6284.5
3/10/00,10719.74,1426.46,15725.96,15912.09,6862.26,6345
4/10/00,10784.48,1434.32,15878.89,16149.08,6823.43,6334.9
5/10/00,10724.92,1436.28,16184.68,16099.26,6892.49,6382
6/10/00,10596.54,1408.99,16184.68,15994.24,6776.39,6391.2
9/10/00,10568.43,1402.03,15693.5,15994.24,6680.78,6264.8
10/10/00,10524.4,1387.02,15554.11,15827.72,6673.15,6247.7
11/10/00,10413.79,1364.59,15127,15513.57,6561.63,6117.6
12/10/00,10034.58,1329.78,15074.8,15550.64,6465.26,6131.9
10/13/00,10192.18,1374.17,14680.5,15330.31,6661.3,6209.6
10/16/00,10238.8,1374.62,14973.4,15512.32,6627.25,6285.7
10/17/00,10089.71,1349.97,14873.43,15340.22,6531.71,6203.2
10/18/00,9975.02,1342.13,14458.52,14872.48,6483,6148.2
10/19/00,10142.98,1388.76,14422.52,14811.08,6619.43,6218.9
10/20/00,10226.59,1396.93,15044.53,15198.73,6618.43,6276.3
10/23/00,10271.72,1395.78,15102.36,15097.96,6620.87,6315.9
10/24/00,10393.07,1398.13,14925.93,15148.19,6802.81,6438.4
10/25/00,10326.48,1364.9,15061.14,14840.47,6748.22,6367.8
10/26/00,10380.12,1364.44,14996.24,14858.43,6767.9,6302.3
10/27/00,10590.62,1379.58,14902.46,14582.2,6924.68,6366.5
10/30/00,10835.77,1398.66,14799.9,14464.56,6926.57,6388.4
10/31/00,10971.14,1429.4,14895.34,14539.6,7077.44,6438.4
1/11/00,10899.47,1421.22,15349.01,14872.39,7059.07,6457.6
2/11/00,10880.51,1428.32,15291.54,14837.78,7088.64,6392
3/11/00,10817.95,1426.69,15594.12,14837.78,7128.27,6385.4
6/11/00,10977.21,1432.19,15671.15,15371.44,7136.3,6431
7/11/00,10952.18,1431.87,15820.79,15340.33,7076.28,6466.9
8/11/00,10907.06,1409.28,15654.13,15399.64,7008.64,6477.4
9/11/00,10834.25,1400.14,15504.8,15060.05,6959.5,6442.2
10/11/00,10602.95,1365.98,15389.39,14988.54,6851.69,6400.2
11/13/00,10517.25,1351.26,14815.69,14664.64,6742.1,6274.8
11/14/00,10681.06,1382.95,15177.52,14660.04,6966.65,6412.9
11/15/00,10707.6,1389.81,15127.4,14799.14,6961.09,6432.3
11/16/00,10656.03,1372.32,15298.35,14587.03,6842.11,6430.4
11/17/00,10629.87,1367.72,15180.85,14544.3,6752.29,6440.1
11/20/00,10462.65,1342.62,15346.66,14531.65,6609.48,6345
11/21/00,10494.5,1347.35,15188.3,14408.46,6678.07,6382.1
11/22/00,10399.32,1322.36,14772.51,14301.31,6510.54,6221.4
11/23/00,10399.32,1322.36,14563.51,14301.31,6601,6287.3
11/24/00,10470.23,1341.77,14376.9,14315.35,6664.18,6327.6
11/27/00,10546.07,1348.97,14602.76,14720.39,6696.91,6374.7
11/28/00,10507.58,1336.09,14566.22,14658.87,6625.56,6249.8
11/29/00,10629.11,1341.91,14169.06,14507.64,6598.32,6164.9
11/30/00,10414.49,1314.95,13984.39,14648.51,6372.33,6142.2
1/12/00,10373.54,1315.23,14441.43,14835.33,6512.91,6170.4
4/12/00,10560.1,1324.97,14559.24,14954.73,6408.1,6158.7
5/12/00,10898.72,1376.54,14573.21,14695.05,6637.09,6299
6/12/00,10664.38,1351.46,15098.95,14889.37,6622.25,6273.3
7/12/00,10617.36,1343.55,15011.52,14720.36,6566.08,6231.4
8/12/00,10712.91,1369.89,15189.33,14696.51,6691.25,6288.3
11/12/00,10725.8,1380.2,15408.54,15015.7,6782.52,6370.3
12/12/00,10768.27,1371.18,15329.6,15114.64,6733.59,6390.4
12/13/00,10794.44,1359.99,15621.73,15168.68,6620.21,6403
12/14/00,10674.99,1340.93,15496.99,14927.19,6469.95,6263.8
12/15/00,10434.96,1312.15,14975.53,14552.29,6331.3,6175.8
12/18/00,10645.42,1322.74,15024.53,14483.9,6390.25,6246.5
12/19/00,10584.37,1305.6,15188.04,14132.37,6479.28,6295
12/20/00,10318.93,1264.74,14930.72,13914.43,6248.76,6176.7
12/21/00,10487.29,1274.86,14659.32,13423.21,6200.71,6115.5
12/22/00,10635.56,1305.97,14738.21,13427.08,6251.4,6097.5
12/25/00,10635.56,1305.97,14738.21,13931.61,6251.4,6097.5
12/26/00,10692.44,1315.19,14738.21,14007.85,6251.4,6097.5
12/27/00,10803.16,1328.92,14748.36,13981.49,6328.16,6218.2
12/28/00,10868.76,1334.22,14796.55,13946.96,6371.64,6223.2
12/29/00,10786.85,1320.28,15095.53,13785.69,6433.61,6222.5
1/1/01,10786.85,1320.28,15095.53,13785.69,6433.61,6222.5
2/1/01,10646.15,1283.27,14869.94,13785.69,6289.82,6174.7
3/1/01,10945.75,1347.56,14589.58,13785.69,6434.96,6039.9
4/1/01,10912.41,1333.34,15235.03,13691.49,6376.54,6185.6
5/1/01,10662.01,1298.35,15447.61,13867.61,6382.31,6198.1
8/1/01,10621.35,1295.86,15436.53,13867.61,6392.17,6149.6
9/1/01,10572.55,1300.8,15500.59,13610.51,6404.52,6088.1
10/1/01,10604.27,1313.27,15435.79,13432.65,6320.07,6059.9
11/1/01,10609.55,1326.82,15090.77,13201.07,6465.21,6114.9
12/1/01,10525.38,1318.32,15295.42,13347.74,6490.03,6165.5
01/15/01,10525.38,1318.32,15293.76,13506.23,6522.87,6170.3
01/16/01,10652.66,1326.65,15363.15,13584.45,6502.89,6083.3
01/17/01,10584.34,1329.47,15261.48,13667.63,6653.38,6197.4
01/18/01,10678.28,1347.97,15528.75,13873.92,6635.76,6209.9
01/19/01,10587.59,1342.54,15933.55,13989.12,6651.53,6209.3
01/22/01,10578.24,1342.9,16099.27,14032.42,6675,6232
01/23/01,10649.81,1360.4,16044.21,13984.66,6722.41,6214.7
01/24/01,10646.97,1364.3,16044.21,13893.58,6706.67,6264.4
01/25/01,10729.52,1357.51,16044.21,13803.38,6727.49,6255.6
01/26/01,10659.98,1354.95,16044.21,13696.06,6695.2,6294.3
01/29/01,10702.19,1364.17,16099.82,13845.28,6750.96,6317
01/30/01,10881.2,1373.73,15893.07,13826.65,6739.3,6334.5
01/31/01,10887.36,1366.01,16102.35,13843.55,6795.14,6297.5
1/2/01,10983.62,1373.47,16163.99,13779.55,6704.68,6251.8
2/2/01,10864.1,1349.47,16071.29,13703.63,6638.2,6256.4
5/2/01,10965.85,1354.31,15830.84,13385.52,6628.07,6269.2
6/2/01,10957.42,1352.26,15913.24,13269.85,6693.03,6293.4
7/2/01,10946.72,1340.89,16049.47,13366.01,6578.96,6225.6
8/2/01,10880.55,1332.53,15909.4,13138.23,6636.81,6206.1
9/2/01,10781.45,1314.76,15873.28,13422.83,6497.07,6164.3
12/2/01,10946.77,1330.31,15693.11,13422.83,6564.91,6241.4
02/13/01,10903.32,1318.8,15842.72,13274.7,6557.93,6228.5
02/14/01,10795.41,1315.92,15860.42,13284.06,6479.87,6176.2
02/15/01,10891.02,1326.61,15756.37,13327.39,6591.67,6197.9
02/16/01,10799.82,1301.53,15630.31,13175.49,6439.26,6088.3
02/19/01,10799.82,1301.53,15490.96,13119.59,6472.21,6094
02/20/01,10730.88,1278.94,15527.36,13248.36,6451.57,5980.1
02/21/01,10526.58,1255.27,15351.51,13100.08,6347.99,5972.4
02/22/01,10526.81,1252.82,15098.64,13073.36,6277.99,6003.1
02/23/01,10441.9,1245.86,15280.56,13246,6075.34,5943.7
02/26/01,10642.53,1267.65,15230.22,13201.14,6189.07,5916.7
02/27/01,10636.88,1257.94,14834.73,13059.86,6220.48,5941.2
02/28/01,10495.28,1239.94,14787.87,12883.54,6208.24,5917.9
1/3/01,10450.14,1241.23,14360.56,12681.66,6123.38,5908.6
2/3/01,10466.31,1234.18,13966.43,12261.8,6159.02,5858.6
5/3/01,10562.3,1241.41,14135.26,12322.16,6216.38,5931.3
6/3/01,10591.22,1253.8,14321.05,12687.74,6284.06,6012
7/3/01,10729.6,1261.89,14177.36,12723.89,6305.64,6001.8
8/3/01,10858.25,1264.74,14208.95,12650.56,6267.06,6003.2
9/3/01,10644.62,1233.42,14194.35,12627.9,6204.42,5917.3
12/3/01,10208.25,1180.16,13776.72,12171.37,6046.56,5826.5
03/13/01,10290.8,1197.66,13493.03,11819.7,5962.93,5720.7
03/14/01,9973.46,1166.71,13330.84,11843.59,5794.12,5625.9
03/15/01,10031.28,1173.56,13504.17,12152.83,5889.95,5729.2
03/16/01,9823.41,1150.53,13522.04,12232.98,5734.49,5562.8
03/19/01,9959.11,1170.81,13457.69,12190.97,5657.29,5551.6
03/20/01,9720.76,1142.62,13223.86,12190.97,5782.16,5646.8
03/21/01,9487,1122.14,13154.44,13103.94,5622.09,5540.7
03/22/01,9389.48,1117.58,12621.85,12853.97,5388.02,5314.8
03/23/01,9504.78,1139.83,12583.36,13214.54,5544.67,5402.3
03/26/01,9687.53,1152.69,12950.49,13862.31,5726.97,5576.6
03/27/01,9947.54,1182.17,12707.9,13638.33,5938.21,5728.1
03/28/01,9785.35,1153.29,12851.41,13765.51,5817.52,5614
03/29/01,9799.06,1147.95,12677.89,13072.36,5879.3,5588.4
03/30/01,9878.78,1160.33,12760.64,12999.7,5829.95,5633.7
2/4/01,9777.93,1145.87,12727.3,12937.86,5760.76,5618.5
3/4/01,9485.71,1106.46,12584.22,13124.47,5553.46,5463.1
4/4/01,9515.42,1103.25,12063.71,13242.78,5597.66,5535.7
5/4/01,9918.05,1151.44,12063.71,13381.38,5773.34,5621.8
6/4/01,9791.09,1128.43,12386.61,13383.76,5698.88,5601.5
9/4/01,9845.15,1137.59,12202.1,12841.76,5781.01,5663.3
10/4/01,10102.74,1168.38,12213.67,12620.27,5913.84,5803
11/4/01,10013.47,1165.89,12706.43,13174.93,5951.16,5788.1
12/4/01,10126.94,1183.5,12989.47,13352.44,6002.3,5766.6
04/13/01,10126.94,1183.5,12989.47,13385.72,6002.3,5766.6
04/16/01,10158.56,1179.68,12989.47,13254.89,6002.3,5766.6
04/17/01,10216.73,1191.81,12606.45,13067.09,5935.58,5761.1
04/18/01,10615.83,1238.16,12972.8,13641.79,6164.88,5890.2
04/19/01,10693.71,1253.7,13548.95,13868.28,6181.91,5871.6
04/20/01,10579.85,1242.98,13448.13,13765.67,6127.97,5879.8
04/23/01,10532.23,1224.36,13311.5,13715.6,6051.48,5871.3
04/24/01,10454.34,1209.47,13274.61,13743.18,6124.57,5840.3
04/25/01,10625.2,1228.75,13249.55,13827.5,6115.19,5827.5
04/26/01,10692.35,1234.52,13293.11,13973.03,6123.66,5868.3
04/27/01,10810.05,1253.05,13386.04,13934.32,6175.24,5951.4
04/30/01,10734.97,1249.46,13386.04,13934.32,6264.51,5966.9
1/5/01,10898.34,1266.44,13386.04,14425.46,6264.51,5928
2/5/01,10876.68,1267.43,13814.24,14421.64,6213.84,5904.2
3/5/01,10796.65,1248.58,13718.14,14421.64,6089.17,5765.8
4/5/01,10951.24,1266.61,13390.99,14421.64,6138.28,5870.3
7/5/01,10935.17,1263.51,13600.78,14529.41,6122.62,5870.3
8/5/01,10883.51,1261.2,13540.81,14289.05,6108.72,5886.4
9/5/01,10866.98,1255.54,13585.14,14084.85,6063.94,5893.7
10/5/01,10910.44,1255.18,13604.8,14017.79,6165.18,5964
11/5/01,10821.31,1245.67,13636.61,14043.92,6141.02,5896.8
05/14/01,10877.33,1248.92,13259.17,13873.02,6064.68,5690.5
05/15/01,10872.97,1249.44,13250.09,14054.03,6070.38,5842.9
05/16/01,11215.92,1284.99,13335.95,13694.27,6148.44,5884
05/17/01,11248.58,1288.49,13637.87,13910.67,6173.81,5904.5
05/18/01,11301.74,1291.96,13459.18,13877.77,6186.87,5915
05/21/01,11337.92,1312.83,13721.27,14176.83,6249.87,5941.6
05/22/01,11257.24,1309.38,13877.95,14091.19,6270.59,5976.6
05/23/01,11105.51,1289.05,13839.1,14067.7,6215.25,5897.4
05/24/01,11122.42,1293.17,13810.6,13895.79,6278.9,5915.9
05/25/01,11005.37,1277.89,13753.99,13765.92,6223.57,5889.8
05/28/01,11005.37,1277.89,13739.07,13737.77,6216.83,5889.8
05/29/01,11039.14,1267.93,13629.61,13773.89,6120.33,5863.9
05/30/01,10872.64,1248.08,13420.13,13493.35,6041.22,5796.9
05/31/01,10911.94,1255.82,13174.41,13262.14,6123.26,5796.1
1/6/01,10990.41,1260.67,13141.38,13261.84,6125.17,5809.6
4/6/01,11061.52,1267.11,13207.49,13312.35,6177.74,5856.5
5/6/01,11175.84,1283.57,13451.87,13182,6242.13,5922.5
6/6/01,11070.24,1270.03,13576.01,13174.84,6192.44,5901.5
7/6/01,11090.74,1276.96,13703.43,13277.51,6184.25,5948.3
8/6/01,10977,1264.96,13808.89,13430.22,6187.21,5950.6
11/6/01,10922.09,1254.39,13675.49,13226.48,6162.74,5860.5
12/6/01,10948.38,1255.85,13526.68,12840.1,6059.15,5804
06/13/01,10871.62,1241.6,13523.31,12823.45,6111.94,5820.2
06/14/01,10690.13,1219.87,13248.89,12846.66,6031.27,5752.5
06/15/01,10623.64,1214.36,13102.5,12790.38,5915.18,5723
06/18/01,10645.38,1208.43,12948.78,12697.79,5869.04,5671.6
06/19/01,10596.67,1212.58,13133.66,12574.26,5922.53,5680.4
06/20/01,10647.33,1223.14,12918.71,12674.64,5876.04,5699.6
06/21/01,10715.43,1237.04,13187.45,12962.43,5926.38,5641.4
06/22/01,10604.59,1225.35,13174.02,13044.61,5941.77,5665.7
06/25/01,10504.22,1218.6,13174.02,12896.47,5902.32,5661.9
06/26/01,10472.48,1216.76,12961.97,12978.82,5847.79,5555.7
06/27/01,10434.84,1211.07,13004.21,12828.98,5833.1,5607.9
06/28/01,10566.21,1226.2,12827.82,12679.88,5971.77,5638.4
06/29/01,10502.4,1224.42,13042.53,12969.05,6058.38,5642.5
2/7/01,10593.72,1236.71,13042.53,12751.18,6109.5,5716.7
3/7/01,10571.11,1234.45,13184.75,12817.41,6056.84,5639.9
4/7/01,10571.11,1234.45,13207.53,12629.02,6015.72,5600.5
5/7/01,10479.86,1219.24,12999.48,12607.3,5999.19,5549.6
6/7/01,10252.68,1190.59,12999.48,12306.08,5862.1,5479.2
9/7/01,10299.4,1198.78,12690.68,12239.68,5869.86,5468.9
10/7/01,10175.64,1181.52,12713.9,12300.41,5816.32,5467.9
11/7/01,10241.02,1180.18,12527.9,12005.11,5801.8,5391.9
12/7/01,10478.99,1208.14,12660.2,12407.95,5889.88,5481.6
07/13/01,10539.06,1215.68,12612.79,12355.15,5928.01,5537
07/16/01,10472.12,1202.45,12624.53,12343.37,5853.76,5517.1
07/17/01,10606.39,1214.44,12495.25,12128.57,5846.66,5427.8
07/18/01,10569.83,1207.71,12427.19,11892.58,5728.37,5404.6
07/19/01,10610,1215.02,12279.82,11908.39,5829.69,5437.4
07/20/01,10576.65,1210.85,12301.68,11908.39,5764.06,5387.1
07/23/01,10424.42,1191.03,12236.45,11609.63,5791.73,5405.3
07/24/01,10241.12,1171.65,12214.1,11883.25,5663.26,5320.2
07/25/01,10405.67,1190.49,12214.1,11891.61,5582.76,5275.7
07/26/01,10455.63,1202.93,12039.82,11858.56,5675.76,5286.1
07/27/01,10416.67,1205.82,12182.17,11798.08,5754.86,5403.1
07/30/01,10401.72,1204.52,12086.66,11579.27,5792.19,5446.7
07/31/01,10522.81,1211.23,12316.69,11860.77,5861.19,5529.1
1/8/01,10510.01,1215.93,12478.74,11959.33,5835.23,5546.9
2/8/01,10551.18,1220.75,12466.37,12399.2,5777.28,5584.5
3/8/01,10512.78,1214.35,12269.08,12241.97,5735.88,5547.6
6/8/01,10401.31,1200.48,12148.81,12243.9,5746.04,5526.4
7/8/01,10458.74,1204.4,12007.19,12319.46,5752.51,5536.8
8/8/01,10293.5,1183.53,11958.01,12163.67,5614.51,5476.5
9/8/01,10298.56,1183.43,11716.77,11754.56,5512.28,5402.9
10/8/01,10416.25,1190.16,11765.81,11735.06,5433.49,5427.2
08/13/01,10415.91,1191.29,11694.29,11477.56,5453.77,5431.1
08/14/01,10412.17,1186.73,11991.01,11917.95,5520.71,5507.8
08/15/01,10345.95,1178.02,12141.63,11755.4,5455.44,5461.6
08/16/01,10392.52,1181.66,11832.44,11515.02,5361.92,5389.8
08/17/01,10240.78,1161.97,11754.81,11445.54,5222.12,5342.1
08/20/01,10320.07,1171.41,11458.7,11257.94,5207.83,5357.4
08/21/01,10174.14,1157.26,11440.35,11280.38,5216.11,5430.3
08/22/01,10276.9,1165.31,11188.57,11396.43,5220.21,5408.7
08/23/01,10229.15,1162.09,11345.38,11126.92,5254.04,5396.5
08/24/01,10423.17,1184.93,11110.3,11166.31,5387.5,5471.9
08/27/01,10382.35,1179.21,11234.72,11275.01,5406.47,5471.9
08/28/01,10222.03,1161.51,11300.53,11189.4,5308.78,5434.7
08/29/01,10090.9,1148.6,11242.41,10979.76,5305,5417.6
08/30/01,9919.58,1129.03,11315.63,10938.45,5162.4,5332.7
08/31/01,9949.75,1133.58,11090.48,10713.51,5188.17,5345
3/9/01,9949.75,1133.58,10902.64,10409.68,5094.1,5312.1
4/9/01,9997.49,1132.94,11136.86,10772.59,5208.1,5379.6
5/9/01,10033.27,1131.74,10943.14,10598.79,5048.08,5316
6/9/01,9840.84,1106.4,10664.32,10650.33,4875.37,5204.3
7/9/01,9605.85,1085.78,10384.2,10516.79,4730.67,5070.3
10/9/01,9605.51,1092.54,10366.32,10195.69,4670.13,5033.7
11/9/01,9605.51,1092.54,10417.36,10292.95,4273.53,4746
12/9/01,9605.51,1092.54,9493.62,9610.1,4335.2,4882.1
09/13/01,9605.51,1092.54,9569.21,9613.09,4392.4,4943.6
09/14/01,9605.51,1092.54,9655.45,10008.89,4115.98,4755.7
09/17/01,8920.7,1038.77,9319.35,9504.41,4234.55,4898.9
09/18/01,8903.4,1032.74,9307.9,9679.88,4194.85,4848.7
09/19/01,8759.13,1016.1,9558.15,9939.6,4041.8,4721.7
09/20/01,8376.21,984.54,9317.98,9785.16,3809.67,4556.9
09/21/01,8235.81,965.8,8934.2,9554.99,3787.23,4433.7
09/24/01,8603.86,1003.45,9284.5,9554.99,4038.69,4613.9
09/25/01,8659.97,1012.27,9210.06,9693.97,4009.12,4663.4
09/26/01,8567.39,1007.04,9371.75,9641.7,4095.32,4696.1
09/27/01,8681.42,1018.61,9600.79,9696.53,4184.5,4763.6
09/28/01,8847.56,1040.94,9950.7,9774.68,4308.15,4903.4
1/10/01,8836.83,1038.55,9950.7,9972.28,4239.97,4785.6
2/10/01,8950.59,1051.33,9950.7,10136.56,4304.2,4832.3
3/10/01,9123.78,1072.28,9897.14,9924.23,4436.66,4881.8
4/10/01,9060.88,1069.63,10286.39,10205.48,4548.13,5016.2
5/10/01,9119.77,1071.38,10277.38,10205.87,4487.69,5036
8/10/01,9067.94,1062.44,9967.83,10205.87,4495.15,5032.7
9/10/01,9052.44,1056.75,10358.93,10011.77,4472.42,5009.8
10/10/01,9240.86,1080.99,10298.24,9964.88,4613.19,5153.1
11/10/01,9410.45,1097.43,10522.61,10347.01,4718.46,5164.9
12/10/01,9344.16,1091.65,10274.13,10632.35,4625.13,5145.5
10/15/01,9347.62,1089.98,10130.59,10452.54,4548.48,5067.3
10/16/01,9384.23,1097.54,10148.49,10637.82,4626.48,5082.6
10/17/01,9232.97,1077.09,10260.81,10755.45,4644.82,5203.4
10/18/01,9163.22,1068.61,9880.61,10474.85,4574.37,5116
10/19/01,9204.11,1073.48,9825.84,10538.79,4513.53,5017.7
10/22/01,9377.03,1089.9,9797.54,10565.41,4619.32,5070.4
10/23/01,9340.08,1084.78,10219.84,10861.56,4704.22,5193.3
10/24/01,9345.62,1085.2,10243.46,10802.15,4811.82,5167.6
10/25/01,9462.9,1100.09,10243.46,10880.1,4715.6,5086.6
10/26/01,9545.17,1104.61,10404.74,10795.16,4820.26,5188.6
10/29/01,9269.5,1078.3,10178.09,10612.31,4660.35,5085.9
10/30/01,9121.98,1059.79,10076.43,10512.82,4543.98,5003.6
10/31/01,9075.14,1059.78,10073.97,10366.34,4559.13,5039.7
1/11/01,9263.9,1084.1,10158.85,10347.28,4636.13,5071.2
2/11/01,9323.54,1087.2,10186.06,10383.78,4583.31,5129.5
5/11/01,9441.03,1102.84,10430.72,10447.54,4755.11,5209.1
6/11/01,9591.12,1118.86,10356.05,10633.72,4707.65,5214.1
7/11/01,9554.37,1115.8,10269.79,10284.98,4860.66,5216.3
8/11/01,9587.52,1118.54,10538.62,10431.79,4993.57,5278.1
9/11/01,9608,1120.31,10609.25,10215.71,4910.07,5244.2
12/11/01,9554.37,1118.33,10592.45,10081.56,4820.37,5146.2
11/13/01,9750.95,1139.09,10662.84,10030.56,4946.97,5277.1
11/14/01,9823.61,1141.21,10950.04,10086.76,4953.53,5240.7
11/15/01,9872.39,1142.24,11239.39,10489.89,5006.33,5238.2
11/16/01,9866.99,1138.65,11287.37,10649.09,5062.64,5291
11/19/01,9976.46,1151.06,11360.26,10727.94,5185.1,5338
11/20/01,9901.38,1142.66,11225.79,10575.62,5096.18,5298.7
11/21/01,9834.68,1137.03,11173.92,10661.08,5087.03,5313.8
11/22/01,9834.68,1137.03,11253.3,10696.82,5124.54,5345.9
11/23/01,9959.71,1150.34,11322.36,10696.82,5150.97,5293.2
11/26/01,9982.75,1157.42,11391.96,11064.3,5114.12,5302.5
11/27/01,9872.6,1149.5,11261.54,10948.89,5059.57,5266
11/28/01,9711.86,1128.52,11066.19,10624.81,4915.95,5205.2
11/29/01,9829.42,1140.2,11090.74,10655.96,4936.08,5208.5
11/30/01,9851.56,1139.45,11279.25,10697.44,4989.91,5203.6
3/12/01,9763.96,1129.9,11155.15,10370.62,4988.44,5164.6
4/12/01,9893.84,1144.8,11427.28,10452.65,5013.99,5212.1
5/12/01,10114.29,1170.35,11678.44,10713.81,5262.75,5333.5
6/12/01,10099.14,1167.1,11745.84,10857.28,5271.29,5369.8
7/12/01,10049.46,1158.31,11832.18,10796.89,5199.03,5264.7
10/12/01,9921.45,1139.93,11784.92,10571.01,5124.68,5185
11/12/01,9888.37,1136.76,11693.05,10473.91,5146.45,5160.8
12/12/01,9894.81,1137.07,11847.06,10801.52,5062.56,5120
12/13/01,9766.45,1119.38,11529.54,10433.45,4966.05,5074.9
12/14/01,9811.15,1123.09,11466.11,10511.65,4909.42,5061
12/17/01,9891.97,1134.36,11465.78,10323.35,5067.99,5136.3
12/18/01,9998.39,1142.92,11486.93,10432.17,5039.64,5151.1
